ItemNo,PartNo,Qty1,Price1,JobNo,JobNotes,QuoteNo,Status,QuoteDet_ID,LookupValForOpp,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
6,CHARGE,1,6000,NULL,NULL,14512,EXP,SCC_31976,SCC_14512,1481,Y,13:30.3,SCC_QuoteDet.csv,1/27/2020,STANDARD
1,WETWELL,1,22550,NULL,,14513,EXP,SCC_31977,SCC_14513,1482,Y,13:30.3,SCC_QuoteDet.csv,1/27/2020,STANDARD
2,PIPING,1,7500,NULL,,14513,EXP,SCC_31978,SCC_14513,1483,Y,13:30.3,SCC_QuoteDet.csv,1/27/2020,STANDARD
1,B1 WIDE FLANGE COLUMN 37.5' W18X65 LIQUID,220,752.5,NULL,NULL,14514,EXP,SCC_32094,SCC_14514,1484,Y,13:30.3,SCC_QuoteDet.csv,4/3/2020,STANDARD
2,B1 WIDE FLANGE COLUMN 38.5' W18X65 LIQUID,16,763,NULL,NULL,14514,EXP,SCC_32095,SCC_14514,1485,Y,13:30.3,SCC_QuoteDet.csv,4/3/2020,STANDARD
3,B1 WIDE FLANGE COLUMN 44' W18X65 LIQUID,12,865,NULL,NULL,14514,EXP,SCC_32096,SCC_14514,1486,Y,13:30.3,SCC_QuoteDet.csv,4/3/2020,STANDARD
4,B1 WIDE FLANGE COLUMN 48' W18X65 LIQUID,310,942,NULL,NULL,14514,EXP,SCC_32097,SCC_14514,1487,Y,13:30.3,SCC_QuoteDet.csv,4/3/2020,STANDARD
5,B1 WIDE FLANGE COLUMN 50.5' W18X65 LIQUID,23,994,NULL,NULL,14514,EXP,SCC_32098,SCC_14514,1488,Y,13:30.3,SCC_QuoteDet.csv,4/3/2020,STANDARD
6,C1 WIDE FLANGE COLUMN 20' W12X58 LIQUID,7,378,NULL,NULL,14514,EXP,SCC_32099,SCC_14514,1489,Y,13:30.3,SCC_QuoteDet.csv,4/3/2020,STANDARD
7,C1 WIDE FLANGE COLUMN 21.5' W12X58 LIQUID,220,406,NULL,NULL,14514,EXP,SCC_32100,SCC_14514,1490,Y,13:30.3,SCC_QuoteDet.csv,4/3/2020,STANDARD
8,C1 WIDE FLANGE COLUMN 22' W12X58 LIQUID,23,417,NULL,NULL,14514,EXP,SCC_32101,SCC_14514,1491,Y,13:30.3,SCC_QuoteDet.csv,4/3/2020,STANDARD
9,C1 WIDE FLANGE COLUMN 22.5' W12X58 LIQUID,20,424,NULL,NULL,14514,EXP,SCC_32102,SCC_14514,1492,Y,13:30.3,SCC_QuoteDet.csv,4/3/2020,STANDARD
10,C1 WIDE FLANGE COLUMN 24' W12X58 LIQUID,155,455,NULL,NULL,14514,EXP,SCC_32103,SCC_14514,1493,Y,13:30.3,SCC_QuoteDet.csv,4/3/2020,STANDARD
11,C2 WIDE FLANGE COLUMN 28' W12X58 LIQUID,163,529,NULL,NULL,14514,EXP,SCC_32104,SCC_14514,1494,Y,13:30.3,SCC_QuoteDet.csv,4/3/2020,STANDARD
12,AMERLOCK 2 EPOXY PPG,1500,0,NULL,NULL,14514,EXP,SCC_32105,SCC_14514,1495,Y,13:30.3,SCC_QuoteDet.csv,4/3/2020,STANDARD
13,AMERSHIELD PPG,1200,0,NULL,NULL,14514,EXP,SCC_32106,SCC_14514,1496,Y,13:30.3,SCC_QuoteDet.csv,4/3/2020,STANDARD
1,JUNCTION STRUCTURE,1,70841,NULL,,14515,EXP,SCC_32107,SCC_14515,1497,Y,13:30.3,SCC_QuoteDet.csv,2/5/2020,STANDARD
2,SLIDE GATE,1,2750,NULL,,14515,EXP,SCC_32108,SCC_14515,1498,Y,13:30.3,SCC_QuoteDet.csv,2/5/2020,STANDARD
3,BLOCK WALL,1,7850,NULL,,14515,EXP,SCC_32109,SCC_14515,1499,Y,13:30.3,SCC_QuoteDet.csv,2/5/2020,STANDARD
4,SAUEREISEN F121,1,0,NULL,,14515,EXP,SCC_32110,SCC_14515,1500,Y,13:30.3,SCC_QuoteDet.csv,2/5/2020,STANDARD
5,SAUEREISEN 210,1,0,NULL,,14515,EXP,SCC_32111,SCC_14515,1501,Y,13:30.3,SCC_QuoteDet.csv,2/5/2020,STANDARD
6,SERIES 1029,1,0,NULL,NULL,14515,EXP,SCC_32112,SCC_14515,1502,Y,13:30.3,SCC_QuoteDet.csv,2/5/2020,STANDARD
7,SERIES 1075 TNEMEC,1,0,NULL,NULL,14515,EXP,SCC_32113,SCC_14515,1503,Y,13:30.3,SCC_QuoteDet.csv,2/5/2020,STANDARD
8,SERIES 69 HI-BUILD EPOXOLINE,1,0,NULL,NULL,14515,EXP,SCC_32114,SCC_14515,1504,Y,13:30.3,SCC_QuoteDet.csv,2/5/2020,STANDARD
1,CONCRETE STRUCTURE,3,88164,NULL,,14516,EXP,SCC_32115,SCC_14516,1505,Y,13:30.3,SCC_QuoteDet.csv,2/10/2020,STANDARD
2,EXPOSED METALS,3,1100,NULL,,14516,EXP,SCC_32116,SCC_14516,1506,Y,13:30.3,SCC_QuoteDet.csv,2/10/2020,STANDARD
3,REBAR,3,2500,NULL,,14516,EXP,SCC_32117,SCC_14516,1507,Y,13:30.3,SCC_QuoteDet.csv,2/10/2020,STANDARD
4,HATCHWAYS,1,12891,NULL,,14516,EXP,SCC_32118,SCC_14516,1508,Y,13:30.3,SCC_QuoteDet.csv,2/10/2020,STANDARD
5,VENT PIPE TOUCH UP,1,5550,NULL,,14516,EXP,SCC_32119,SCC_14516,1509,Y,13:30.3,SCC_QuoteDet.csv,2/10/2020,STANDARD
6,SERIES 215 TNEMEC 4GL GREY,1,0,NULL,NULL,14516,EXP,SCC_32120,SCC_14516,1510,Y,13:30.3,SCC_QuoteDet.csv,2/10/2020,STANDARD
7,SERIES 217 MORTARCRETE,1,0,NULL,NULL,14516,EXP,SCC_32121,SCC_14516,1511,Y,13:30.3,SCC_QuoteDet.csv,2/10/2020,STANDARD
8,SERIES 218 TNEMEC,1,0,NULL,NULL,14516,EXP,SCC_32122,SCC_14516,1512,Y,13:30.3,SCC_QuoteDet.csv,2/10/2020,STANDARD
9,SERIES N140 TNEMEC TANK WHITE,1,0,NULL,NULL,14516,EXP,SCC_32123,SCC_14516,1513,Y,13:30.3,SCC_QuoteDet.csv,2/10/2020,STANDARD
10,SERIES 22 EPOXOLINE TNEMEC,1,0,NULL,NULL,14516,EXP,SCC_32124,SCC_14516,1514,Y,13:30.3,SCC_QuoteDet.csv,2/10/2020,STANDARD
1,"BEAM 4'4"" W14X22 (B1107)",5,47.5,NULL,,14517,EXP,SCC_32246,SCC_14517,1515,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
2,"BEAM 21'11"" W14X22 (B1000)",5,235,NULL,,14517,EXP,SCC_32247,SCC_14517,1516,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
3,"WASHERS 3/4"" (B1000)",30,1,NULL,,14517,EXP,SCC_32248,SCC_14517,1517,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
4,"ANGLES 8 1/2""X4""X4"" (B1000)",10,2.5,NULL,,14517,EXP,SCC_32249,SCC_14517,1518,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
5,BEAM 21' HSS12X6 (B1001),4,167.5,NULL,,14517,EXP,SCC_32250,SCC_14517,1519,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
6,CHANNEL 10' C12X20.7 (B1001),8,167.5,NULL,,14517,EXP,SCC_32251,SCC_14517,1520,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
7,PLATES 10'X11 (B1001),8,50,NULL,,14517,EXP,SCC_32252,SCC_14517,1521,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
8,"PLATES 11""X11"" (B1001)",4,5,NULL,,14517,EXP,SCC_32253,SCC_14517,1522,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
9,"PLATES 9""X4"" (B1001)",4,1.5,NULL,,14517,EXP,SCC_32254,SCC_14517,1523,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
10,"PLATES 11""X5"" (B1001)",8,2,NULL,,14517,EXP,SCC_32255,SCC_14517,1524,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
11,BEAM 4' W14X22 (B1002),5,42.5,NULL,,14517,EXP,SCC_32256,SCC_14517,1525,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
12,"WASHERS 3/4"" (B1002)",15,1,NULL,,14517,EXP,SCC_32257,SCC_14517,1526,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
13,"ANGLES 8 1/2""X4""X4"" (B1002)",10,2.5,NULL,,14517,EXP,SCC_32258,SCC_14517,1527,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
14,BEAM 21' HSS12X6 (B1004),1,167.5,NULL,,14517,EXP,SCC_32259,SCC_14517,1528,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
15,CHANNEL 21' C12X20.7 (B1004),1,167.5,NULL,,14517,EXP,SCC_32260,SCC_14517,1529,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
16,"PLATES 10'X11"" (B1004)",2,50,NULL,,14517,EXP,SCC_32261,SCC_14517,1530,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
17,"PLATE 11""X10"" (B1004)",1,5,NULL,,14517,EXP,SCC_32262,SCC_14517,1531,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
18,"PLATE 11""X5"" (B1004)",2,2,NULL,,14517,EXP,SCC_32263,SCC_14517,1532,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
19,BEAM 21' HSS12X6 (B1006),1,167.5,NULL,,14517,EXP,SCC_32264,SCC_14517,1533,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
20,CHANNEL 21' C12X20.7 (B1006),1,167.5,NULL,,14517,EXP,SCC_32265,SCC_14517,1534,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
21,"PLATES 10'X11"" (B1006)",2,50,NULL,,14517,EXP,SCC_32266,SCC_14517,1535,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
22,"PLATE 11""X10"" (B1006)",1,5,NULL,,14517,EXP,SCC_32267,SCC_14517,1536,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
23,"PLATES 11""X5 (B1006)",2,2,NULL,,14517,EXP,SCC_32268,SCC_14517,1537,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
24,"BEAM 3'9"" W14X22 (B1028)",3,42.5,NULL,,14517,EXP,SCC_32269,SCC_14517,1538,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
25,"PLATES 14""X7"" (B1028)",3,5,NULL,,14517,EXP,SCC_32270,SCC_14517,1539,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
26,"BEAM 4'4"" W14X22 (B1065)",5,47.5,NULL,,14517,EXP,SCC_32271,SCC_14517,1540,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
27,"BEAM 25'6"" W16X26 (B1070)",1,420,NULL,,14517,EXP,SCC_32272,SCC_14517,1541,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
28,"ANGLES 12""X4""X4"" (B1070)",2,4,NULL,,14517,EXP,SCC_32273,SCC_14517,1542,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
29,"WASHERS 3/4"" (B1070)",8,1,NULL,,14517,EXP,SCC_32274,SCC_14517,1543,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
30,"BEAM 5'6"" W14X22 (B1019)",1,60,NULL,,14517,EXP,SCC_32275,SCC_14517,1544,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
31,"PLATE 9""X4"" (B1019)",1,2,NULL,,14517,EXP,SCC_32276,SCC_14517,1545,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
32,BEAM 5' W14X22 (B1021),1,52.5,NULL,,14517,EXP,SCC_32277,SCC_14517,1546,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
33,"PLATE 1'8""X4"" (B1021)",1,4,NULL,,14517,EXP,SCC_32278,SCC_14517,1547,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
34,"PLATE 12""X7"" (B1021)",1,4,NULL,,14517,EXP,SCC_32279,SCC_14517,1548,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
35,BEAM 5' W14X22 (B1022),1,52.5,NULL,,14517,EXP,SCC_32280,SCC_14517,1549,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
36,BEAM 13' W14X22 (B1024),1,137.5,NULL,,14517,EXP,SCC_32281,SCC_14517,1550,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
37,"PLATE 13""X7"" (B1024)",1,4,NULL,,14517,EXP,SCC_32282,SCC_14517,1551,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
38,"PLATE 9""X4"" (B1024)",1,2,NULL,,14517,EXP,SCC_32283,SCC_14517,1552,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
39,"PLATE 13""X2 1/2"" (B1024)",1,2,NULL,,14517,EXP,SCC_32284,SCC_14517,1553,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
40,"BEAM 32'2"" W14X22 (B1025)",1,345,NULL,,14517,EXP,SCC_32285,SCC_14517,1554,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
41,"PLATE 9""X4"" (B1025)",4,2,NULL,,14517,EXP,SCC_32286,SCC_14517,1555,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
42,"BEAM 31'2"" W14X22 (B1026)",1,330,NULL,,14517,EXP,SCC_32287,SCC_14517,1556,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
43,"PLATE 9""X4"" (B1026)",3,2,NULL,,14517,EXP,SCC_32288,SCC_14517,1557,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
44,"BEAM 3'9"" W14X22 (B1028)",3,42.5,NULL,,14517,EXP,SCC_32289,SCC_14517,1558,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
45,"PLATE 13""X7"" (B1028)",3,4,NULL,,14517,EXP,SCC_32290,SCC_14517,1559,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
46,"BEAM 4'4"" W14X22 (B1033)",1,47.5,NULL,,14517,EXP,SCC_32291,SCC_14517,1560,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
47,"PLATE 14""X7"" (B1033)",1,4,NULL,,14517,EXP,SCC_32292,SCC_14517,1561,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
48,"PLATE 9""X4"" (B1033)",1,2,NULL,,14517,EXP,SCC_32293,SCC_14517,1562,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
49,EPA,1,353.93,NULL,,14517,EXP,SCC_32294,SCC_14517,1563,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
50,KEM KROMIK PRIMER,20,50,NULL,NULL,14517,EXP,SCC_32295,SCC_14517,1564,Y,13:30.3,SCC_QuoteDet.csv,4/9/2020,STANDARD
1,ALUM PERF PANEL 3'X8' PRIMER/TOP OS,250,120,NULL,NULL,14518,EXP,SCC_32304,SCC_14518,1565,Y,13:30.3,SCC_QuoteDet.csv,4/10/2020,STANDARD
2,SERIES 1077 MET TNEMEC,30,0,NULL,,14518,EXP,SCC_32305,SCC_14518,1566,Y,13:30.3,SCC_QuoteDet.csv,4/10/2020,STANDARD
3,SERIES N69 TNEMEC,30,0,NULL,NULL,14518,EXP,SCC_32306,SCC_14518,1567,Y,13:30.3,SCC_QuoteDet.csv,4/10/2020,STANDARD
4,EPA,1,1500,NULL,,14518,EXP,SCC_32307,SCC_14518,1568,Y,13:30.3,SCC_QuoteDet.csv,4/10/2020,STANDARD
1,"ARCH SHAPE A 22'5""",1,575,NULL,NULL,14519,EXP,SCC_32364,SCC_14519,1605,Y,13:30.3,SCC_QuoteDet.csv,4/17/2020,STANDARD
2,"ARCH SHAPE A 26'9""",1,675,NULL,NULL,14519,EXP,SCC_32365,SCC_14519,1606,Y,13:30.3,SCC_QuoteDet.csv,4/17/2020,STANDARD
3,"ARCH SHAPE B 23'2""",1,600,NULL,NULL,14519,EXP,SCC_32366,SCC_14519,1607,Y,13:30.3,SCC_QuoteDet.csv,4/17/2020,STANDARD
4,"ARCH SHAPE D 24'10""",1,650,NULL,NULL,14519,EXP,SCC_32367,SCC_14519,1608,Y,13:30.3,SCC_QuoteDet.csv,4/17/2020,STANDARD
5,HI-SOLIDS POLY SG SHERWIN,3,130,NULL,NULL,14519,EXP,SCC_32368,SCC_14519,1609,Y,13:30.3,SCC_QuoteDet.csv,4/17/2020,STANDARD
7,ZINC CLAD II SHERWIN,3,110,NULL,NULL,14519,EXP,SCC_32369,SCC_14519,1610,Y,13:30.3,SCC_QuoteDet.csv,4/17/2020,STANDARD
8,MACROPOXY 646 SHERWIN,4,55,NULL,NULL,14519,EXP,SCC_32370,SCC_14519,1611,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
9,EPA,1,125,NULL,,14519,EXP,SCC_32371,SCC_14519,1612,Y,13:30.3,SCC_QuoteDet.csv,4/17/2020,STANDARD
1,RC509 LIFT STATION FIELD TOUCHUP,1,2500,NULL,NULL,14520,EXP,SCC_32385,SCC_14520,1620,Y,13:30.3,SCC_QuoteDet.csv,4/17/2020,STANDARD
2,RC509 LIFT STATION SHOP COATED,1,7800,NULL,NULL,14520,EXP,SCC_32386,SCC_14520,1621,Y,13:30.3,SCC_QuoteDet.csv,4/17/2020,STANDARD
3,NO. 210XHB,35,0,NULL,NULL,14520,EXP,SCC_32387,SCC_14520,1622,Y,13:30.3,SCC_QuoteDet.csv,4/17/2020,STANDARD
1,RC509 LIFT STATION FIELD COATED,1,11050,NULL,NULL,14521,EXP,SCC_32383,SCC_14521,1618,Y,13:30.3,SCC_QuoteDet.csv,4/17/2020,STANDARD
2,NO. 210XHB,35,0,NULL,NULL,14521,EXP,SCC_32384,SCC_14521,1619,Y,13:30.3,SCC_QuoteDet.csv,4/17/2020,STANDARD
1,COATING REPAIR PRESSURE VALVES,1,0,1434-01,,14522,WON,SCC_32380,SCC_14522,1615,Y,13:30.3,SCC_QuoteDet.csv,12/19/2019,STANDARD
2,SERIES 22 EPOXOLINE TNEMEC,1,0,1434-02,NULL,14522,WON,SCC_32381,SCC_14522,1616,Y,13:30.3,SCC_QuoteDet.csv,1/8/2020,STANDARD
3,CHARGE,1,2800,1434-03,NULL,14522,WON,SCC_32382,SCC_14522,1617,Y,13:30.3,SCC_QuoteDet.csv,12/19/2019,STANDARD
1,APPROXIMATE SQUARE FOOTAGE,44087,2.85,NULL,,14523,EXP,SCC_32378,SCC_14523,1613,Y,13:30.3,SCC_QuoteDet.csv,2/17/2020,STANDARD
2,MACROPOXY 646 SHERWIN,1,0,NULL,NULL,14523,EXP,SCC_32379,SCC_14523,1614,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
1,CONCRETE STRUCTURE,1,0,NULL,,14525,EXP,SCC_32388,SCC_14525,1623,Y,13:30.3,SCC_QuoteDet.csv,2/17/2020,STANDARD
2,EXPOSED METALS/PIPING,1,0,NULL,,14525,EXP,SCC_32389,SCC_14525,1624,Y,13:30.3,SCC_QuoteDet.csv,2/17/2020,STANDARD
3,NO. 208 SAUEREISEN,1,0,NULL,,14525,EXP,SCC_32390,SCC_14525,1625,Y,13:30.3,SCC_QuoteDet.csv,2/17/2020,STANDARD
4,AMERCOAT 100 PPG,1,0,NULL,,14525,EXP,SCC_32391,SCC_14525,1626,Y,13:30.3,SCC_QuoteDet.csv,2/17/2020,STANDARD
5,AMERLOCK SEALER PPG,1,0,NULL,,14525,EXP,SCC_32392,SCC_14525,1627,Y,13:30.3,SCC_QuoteDet.csv,2/17/2020,STANDARD
6,NOVAGUARD 840 PPG,1,0,NULL,,14525,EXP,SCC_32393,SCC_14525,1628,Y,13:30.3,SCC_QuoteDet.csv,2/17/2020,STANDARD
7,CHARGE,1,88525,NULL,NULL,14525,EXP,SCC_32394,SCC_14525,1629,Y,13:30.3,SCC_QuoteDet.csv,2/17/2020,STANDARD
1,STRUCTURE,1,14525,NULL,,14526,EXP,SCC_32395,SCC_14526,1630,Y,13:30.3,SCC_QuoteDet.csv,2/17/2020,STANDARD
2,JOTAMASTIC 90,1,0,NULL,,14526,EXP,SCC_32396,SCC_14526,1631,Y,13:30.3,SCC_QuoteDet.csv,2/17/2020,STANDARD
1,"BEAM 4'4"" W14X22 (B1107)",5,47.5,NULL,,14527,EXP,SCC_32497,SCC_14527,1632,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
2,"BEAM 21'11"" W14X22 (B1000)",5,235,NULL,,14527,EXP,SCC_32498,SCC_14527,1633,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
3,"WASHERS 3/4"" (B1000)",30,1,NULL,,14527,EXP,SCC_32499,SCC_14527,1634,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
4,"ANGLES 8 1/2""X4""X4"" (B1000)",10,2.5,NULL,,14527,EXP,SCC_32500,SCC_14527,1635,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
5,BEAM 21' HSS12X6 (B1001),4,167.5,NULL,,14527,EXP,SCC_32501,SCC_14527,1636,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
6,CHANNEL 10' C12X20.7 (B1001),8,167.5,NULL,,14527,EXP,SCC_32502,SCC_14527,1637,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
7,PLATES 10'X11 (B1001),8,50,NULL,,14527,EXP,SCC_32503,SCC_14527,1638,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
8,"PLATES 11""X11"" (B1001)",4,5,NULL,,14527,EXP,SCC_32504,SCC_14527,1639,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
9,"PLATES 9""X4"" (B1001)",4,1.5,NULL,,14527,EXP,SCC_32505,SCC_14527,1640,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
10,"PLATES 11""X5"" (B1001)",8,2,NULL,,14527,EXP,SCC_32506,SCC_14527,1641,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
11,BEAM 4' W14X22 (B1002),5,42.5,NULL,,14527,EXP,SCC_32507,SCC_14527,1642,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
12,"WASHERS 3/4"" (B1002)",15,1,NULL,,14527,EXP,SCC_32508,SCC_14527,1643,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
13,"ANGLES 8 1/2""X4""X4"" (B1002)",10,2.5,NULL,,14527,EXP,SCC_32509,SCC_14527,1644,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
14,BEAM 21' HSS12X6 (B1004),1,167.5,NULL,,14527,EXP,SCC_32510,SCC_14527,1645,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
15,CHANNEL 21' C12X20.7 (B1004),1,167.5,NULL,,14527,EXP,SCC_32511,SCC_14527,1646,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
16,"PLATES 10'X11"" (B1004)",2,50,NULL,,14527,EXP,SCC_32512,SCC_14527,1647,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
17,"PLATE 11""X10"" (B1004)",1,5,NULL,,14527,EXP,SCC_32513,SCC_14527,1648,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
18,"PLATE 11""X5"" (B1004)",2,2,NULL,,14527,EXP,SCC_32514,SCC_14527,1649,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
19,BEAM 21' HSS12X6 (B1006),1,167.5,NULL,,14527,EXP,SCC_32515,SCC_14527,1650,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
20,CHANNEL 21' C12X20.7 (B1006),1,167.5,NULL,,14527,EXP,SCC_32516,SCC_14527,1651,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
21,"PLATES 10'X11"" (B1006)",2,50,NULL,,14527,EXP,SCC_32517,SCC_14527,1652,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
22,"PLATE 11""X10"" (B1006)",1,5,NULL,,14527,EXP,SCC_32518,SCC_14527,1653,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
23,"PLATES 11""X5 (B1006)",2,2,NULL,,14527,EXP,SCC_32519,SCC_14527,1654,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
24,"BEAM 3'9"" W14X22 (B1028)",3,42.5,NULL,,14527,EXP,SCC_32520,SCC_14527,1655,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
25,"PLATES 14""X7"" (B1028)",3,5,NULL,,14527,EXP,SCC_32521,SCC_14527,1656,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
26,"BEAM 4'4"" W14X22 (B1065)",5,47.5,NULL,,14527,EXP,SCC_32522,SCC_14527,1657,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
27,"BEAM 25'6"" W16X26 (B1070)",1,420,NULL,,14527,EXP,SCC_32523,SCC_14527,1658,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
28,"ANGLES 12""X4""X4"" (B1070)",2,4,NULL,,14527,EXP,SCC_32524,SCC_14527,1659,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
29,"WASHERS 3/4"" (B1070)",8,1,NULL,,14527,EXP,SCC_32525,SCC_14527,1660,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
30,"BEAM 5'6"" W14X22 (B1019)",1,60,NULL,,14527,EXP,SCC_32526,SCC_14527,1661,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
31,"PLATE 9""X4"" (B1019)",1,2,NULL,,14527,EXP,SCC_32527,SCC_14527,1662,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
32,BEAM 5' W14X22 (B1021),1,52.5,NULL,,14527,EXP,SCC_32528,SCC_14527,1663,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
33,"PLATE 1'8""X4"" (B1021)",1,4,NULL,,14527,EXP,SCC_32529,SCC_14527,1664,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
34,"PLATE 12""X7"" (B1021)",1,4,NULL,,14527,EXP,SCC_32530,SCC_14527,1665,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
35,BEAM 5' W14X22 (B1022),1,52.5,NULL,,14527,EXP,SCC_32531,SCC_14527,1666,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
36,BEAM 13' W14X22 (B1024),1,137.5,NULL,,14527,EXP,SCC_32532,SCC_14527,1667,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
37,"PLATE 13""X7"" (B1024)",1,4,NULL,,14527,EXP,SCC_32533,SCC_14527,1668,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
38,"PLATE 9""X4"" (B1024)",1,2,NULL,,14527,EXP,SCC_32534,SCC_14527,1669,Y,13:30.3,SCC_QuoteDet.csv,4/20/2020,STANDARD
