,SoldTo,ShipToName,ShipAddr1,ShipAddr2,ShipCity,ShipSt,ShipZIP,OrderNo,DateENT,Customer,PONum,ShipVia,TermsCode,FOB,E2_Customer_Key,E2_Customer_Key2,QuoteNo,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate
456,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1451,2019-11-25,MILLING MACHINE (MMI),JOB 19348 LOAD 9,,NET 30,FOB???,SCC_4898,SCC_4898,,457,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-23
457,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1452,2019-11-25,MILLING MACHINE (MMI),JOB 19348 LOAD 9,,NET 30,FOB???,SCC_4898,SCC_4898,,458,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-23
458,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1453,2019-11-25,MILLING MACHINE (MMI),JOB 19348 LOAD 9,,NET 30,FOB???,SCC_4898,SCC_4898,,459,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-23
459,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1239,2019-04-15,MILLING MACHINE (MMI),JOB 19057 LOAD 1,,NET 30,FOB???,SCC_4898,SCC_4898,,460,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-04-26
460,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1459,2019-11-28,MILLING MACHINE (MMI),JOB 19348 LOAD 12,,NET 30,FOB???,SCC_4898,SCC_4898,,461,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-23
461,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1442,2019-11-18,MILLING MACHINE (MMI),JOB 19348 LOAD 6,,NET 30,FOB???,SCC_4898,SCC_4898,,462,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-23
462,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1443,2019-11-18,MILLING MACHINE (MMI),JOB 19348 LOAD 6,,NET 30,FOB???,SCC_4898,SCC_4898,,463,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-23
463,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1444,2019-11-18,MILLING MACHINE (MMI),JOB 19348 LOAD 6,,NET 30,FOB???,SCC_4898,SCC_4898,,464,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-23
464,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1445,2019-11-18,MILLING MACHINE (MMI),JOB 19348 LOAD 6,,NET 30,FOB???,SCC_4898,SCC_4898,,465,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-23
465,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1446,2019-11-18,MILLING MACHINE (MMI),JOB 19348 LOAD 6,,NET 30,FOB???,SCC_4898,SCC_4898,,466,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-23
466,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1447,2019-11-18,MILLING MACHINE (MMI),JOB 19348 LOAD 6,,NET 30,FOB???,SCC_4898,SCC_4898,,467,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-23
467,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1448,2019-11-18,MILLING MACHINE (MMI),JOB 19348 LOAD 6,,NET 30,FOB???,SCC_4898,SCC_4898,,468,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-23
468,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1475,2020-01-14,MILLING MACHINE (MMI),JOB 19200 Load #11,,NET 30,FOB???,SCC_4898,SCC_4898,,469,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-01-28
469,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1476,2020-01-14,MILLING MACHINE (MMI),Job 19200 Load 11,,NET 30,FOB???,SCC_4898,SCC_4898,,470,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-01-28
470,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2547,2023-03-02,MMI Industrial & Steel,23077,,NET 30,FOB???,SCC_4898,SCC_4898,15311,471,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-03-14
471,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2548,2023-03-02,MMI Industrial & Steel,23038,,NET 30,FOB???,SCC_4898,SCC_4898,15312,472,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-03-14
472,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2545,2023-03-01,MMI Industrial & Steel,22088,,NET 30,FOB???,SCC_4898,SCC_4898,15248,473,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-03-06
473,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2583,2023-04-05,MMI Industrial & Steel,23038,,NET 30,FOB???,SCC_4898,SCC_4898,,474,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-04-10
474,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2544,2023-02-27,MMI Industrial & Steel,22088,,NET 30,FOB???,SCC_4898,SCC_4898,15305,475,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-04-11
475,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2584,2023-04-04,MMI Industrial & Steel,22088,,NET 30,FOB???,SCC_4898,SCC_4898,15372,476,Y,2023-04-13 13:30:26.237,SCC_Order.csv,
476,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2542,2023-02-24,MMI Industrial & Steel,22497,,NET 30,FOB???,SCC_4898,SCC_4898,15304,477,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-03-06
477,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1466,2020-01-03,MILLING MACHINE (MMI),Job 19452 Load1,,NET 30,FOB???,SCC_4898,SCC_4898,,478,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-01-23
478,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1467,2020-01-08,MILLING MACHINE (MMI),JOB 19452 LOAD #1,,NET 30,FOB???,SCC_4898,SCC_4898,,479,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-01-23
479,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1468,2020-01-08,MILLING MACHINE (MMI),Job 19200 Load #7,,NET 30,FOB???,SCC_4898,SCC_4898,,480,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-01-14
480,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1276,2019-05-22,MILLING MACHINE (MMI),Job 19163-W TX A&M,,NET 30,FOB???,SCC_4898,SCC_4898,,481,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-31
481,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1277,2019-05-23,MILLING MACHINE (MMI),Job 19005 Load #15,,NET 30,FOB???,SCC_4898,SCC_4898,,482,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-06-12
482,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1278,2019-05-23,MILLING MACHINE (MMI),JOB 19005 LOAD #16,,NET 30,FOB???,SCC_4898,SCC_4898,,483,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-06-06
483,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1284,2019-05-31,MILLING MACHINE (MMI),Job 19005 Load 18,,NET 30,FOB???,SCC_4898,SCC_4898,,484,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-07-16
484,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1281,2019-05-30,MILLING MACHINE (MMI),JOB 19202 UPS BLACK,,NET 30,FOB???,SCC_4898,SCC_4898,,485,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-05-31
485,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1258,2019-04-25,MILLING MACHINE (MMI),JOB 19005,,NET 30,FOB???,SCC_4898,SCC_4898,,486,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-04-26
486,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2408,2022-10-24,MMI Industrial & Steel,22392,,NET 30,FOB???,SCC_4898,SCC_4898,15183,487,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-11-14
487,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2409,2022-10-24,MMI Industrial & Steel,22083,,NET 30,FOB???,SCC_4898,SCC_4898,15184,488,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-11-14
488,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1971,2021-06-17,MILLING MACHINE (MMI),21109- Eastmark DU3-4N Phase5,,NET 30,FOB???,SCC_4898,SCC_4898,14760,489,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-06-30
489,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_2067,2021-10-11,MILLING MACHINE (MMI),Freeport Slide Gate Platform,,NET 30,FOB???,SCC_4898,SCC_4898,14864,490,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-10-27
490,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2355,2022-09-08,MMI Industrial & Steel,22773,,NET 30,FOB???,SCC_4898,SCC_4898,15140,491,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-09-19
491,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2356,2022-09-08,MMI Industrial & Steel,21154,,NET 30,FOB???,SCC_4898,SCC_4898,15139,492,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-09-12
492,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2353,2022-09-07,MMI Industrial & Steel,22284,,NET 30,FOB???,SCC_4898,SCC_4898,15176,493,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-10-24
493,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1645,2020-07-31,MILLING MACHINE (MMI),JOB 20034 LOAD 12,,NET 30,FOB???,SCC_4898,SCC_4898,,494,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-08-05
494,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1647,2020-07-28,MILLING MACHINE (MMI),JOB 20034 LOAD 11,,NET 30,FOB???,SCC_4898,SCC_4898,,495,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-08-12
495,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1517,2020-03-06,MILLING MACHINE (MMI),Job 20070 Load #1,,NET 30,FOB???,SCC_4898,SCC_4898,,496,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-03-17
496,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1518,2020-03-06,MILLING MACHINE (MMI),Job 20070 Load #1,,NET 30,FOB???,SCC_4898,SCC_4898,,497,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-03-17
497,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1519,2020-03-06,MILLING MACHINE (MMI),Job 20070 Load #1,,NET 30,FOB???,SCC_4898,SCC_4898,,498,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-03-17
498,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1496,2020-02-11,MILLING MACHINE (MMI),JOB 19200 LOAD 20,,NET 30,FOB???,SCC_4898,SCC_4898,,499,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-02-27
499,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1555,2020-04-22,MILLING MACHINE (MMI),Job 19200 Load 23,,NET 30,FOB???,SCC_4898,SCC_4898,,500,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-05-01
500,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1530,2020-03-24,MILLING MACHINE (MMI),JOB 20107 Load #1,,NET 30,FOB???,SCC_4898,SCC_4898,,501,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-04-07
501,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1540,2020-03-25,MILLING MACHINE (MMI),Job 20002 Load #2,,NET 30,FOB???,SCC_4898,SCC_4898,,502,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-04-09
502,MILLING MACHINE (MMI),MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_1097,2018-11-12,MILLING MACHINE (MMI),JOB#18063 LOAD29,,NET 30,FOB???,SCC_4898,SCC_4898,,503,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-11-27
503,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2494,2023-01-13,MMI Industrial & Steel,22497,,NET 30,FOB???,SCC_4898,SCC_4898,15264,504,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-02-06
504,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2250,2022-07-11,MMI Industrial & Steel,22205,,NET 30,FOB???,SCC_4898,SCC_4898,15097,505,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-07-20
505,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2243,2022-08-01,MMI Industrial & Steel,21316,,NET 30,FOB???,SCC_4898,SCC_4898,15086,506,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-11-01
506,MMI Industrial & Steel,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_2220,2022-06-28,MMI Industrial & Steel,21154,,NET 30,FOB???,SCC_4898,SCC_4898,15077,507,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-08-03
507,MILLING MACHINE (MMI),MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_1560,2020-05-07,MILLING MACHINE (MMI),Job 20034 Load #3,,NET 30,FOB???,SCC_4898,SCC_4898,,508,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-05-20
508,Southwest Metalsmiths,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_1494,2020-02-05,Southwest Metalsmiths,100794-013,,NET 30,FOB???,SCC_4899,SCC_4899,14542,509,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-02-19
509,Southwest Metalsmiths,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_1558,2020-05-01,Southwest Metalsmiths,100820-002,,NET 30,FOB???,SCC_4899,SCC_4899,14616,510,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-05-04
510,Southwest Metalsmiths,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_1511,2020-03-02,Southwest Metalsmiths,100794-014,,NET 30,FOB???,SCC_4899,SCC_4899,,511,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-03-06
511,Southwest Metalsmiths,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_2581,2023-04-05,Southwest Metalsmiths,100903_011,,NET 30,FOB???,SCC_4899,SCC_4899,15337,512,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-04-10
512,Southwest Metalsmiths,Southwest Metalsmiths,"5026 E Beverly Rd
",,Phoenix,AZ,85044,SCC_1426,2019-12-06,Southwest Metalsmiths,100790-004,,NET 30,FOB???,SCC_4899,SCC_4899,14470,513,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-17
513,Southwest Metalsmiths,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_1436,2019-12-20,Southwest Metalsmiths,100790-004,,NET 30,FOB???,SCC_4899,SCC_4899,14469,514,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-01-03
514,Southwest Metalsmiths,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_1438,2019-12-30,Southwest Metalsmiths,,,NET 30,FOB???,SCC_4899,SCC_4899,14469,515,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-01-03
515,Southwest Metalsmiths,Southwest Metalsmiths,"5026 E Beverly Rd
",,Phoenix,AZ,85044,SCC_1427,2019-12-06,Southwest Metalsmiths,100790-004,,NET 30,FOB???,SCC_4899,SCC_4899,14470,516,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-17
516,Southwest Metalsmiths,Southwest Metalsmiths,"5026 E Beverly Rd
",,Phoenix,AZ,85044,SCC_1429,2019-12-11,Southwest Metalsmiths,100790-004,,NET 30,FOB???,SCC_4899,SCC_4899,14470,517,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-17
517,Southwest Metalsmiths,Southwest Metalsmiths,"5026 E Beverly Rd
",,Phoenix,AZ,85044,SCC_1388,2019-10-29,Southwest Metalsmiths,100790-004,,NET 30,FOB???,SCC_4899,SCC_4899,14470,518,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-11-25
518,Southwest Metalsmiths,Southwest Metalsmiths,"5026 E Beverly Rd
",,Phoenix,AZ,85044,SCC_1390,2019-11-04,Southwest Metalsmiths,100790-004,,NET 30,FOB???,SCC_4899,SCC_4899,14470,519,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-11-18
519,Southwest Metalsmiths,Southwest Metalsmiths,"5026 E Beverly Rd
",,Phoenix,AZ,85044,SCC_1407,2019-11-22,Southwest Metalsmiths,100790-004,,NET 30,FOB???,SCC_4899,SCC_4899,14470,520,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-11-25
520,Southwest Metalsmiths,Southwest Metalsmiths,"5026 E Beverly Rd
",,Phoenix,AZ,85044,SCC_1403,2019-11-18,Southwest Metalsmiths,100790-004,,NET 30,FOB???,SCC_4899,SCC_4899,14470,521,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-11-25
521,Southwest Metalsmiths,Southwest Metalsmiths,"5026 E Beverly Rd
",,Phoenix,AZ,85044,SCC_1398,2019-11-04,Southwest Metalsmiths,100790-004,,NET 30,FOB???,SCC_4899,SCC_4899,14470,522,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-11-18
522,Southwest Metalsmiths,Southwest Metalsmiths,"5026 E Beverly Rd
",,Phoenix,AZ,85044,SCC_1402,2019-11-11,Southwest Metalsmiths,100790-004,,NET 30,FOB???,SCC_4899,SCC_4899,14470,523,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-10
523,Southwest Metalsmiths,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_1568,2020-05-14,Southwest Metalsmiths,10-0820-006,,NET 30,FOB???,SCC_4899,SCC_4899,14624,524,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-05-29
524,Southwest Metalsmiths,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_1507,2020-02-25,Southwest Metalsmiths,100794-013,,NET 30,FOB???,SCC_4899,SCC_4899,14548,525,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-03-05
525,Southwest Metalsmiths,Southwest Metalsmiths,"5026 E Beverly Rd
",,Phoenix,AZ,85044,SCC_1010,2018-08-01,Southwest Metalsmiths,100714_052,,NET 30,FOB???,SCC_4899,SCC_4899,,526,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2018-08-08
526,Southwest Metalsmiths,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_1830,2021-02-12,Southwest Metalsmiths,,,NET 30,FOB???,SCC_4899,SCC_4899,14695,527,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2021-02-22
527,Southwest Metalsmiths,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_1644,2020-07-31,Southwest Metalsmiths,10-0816-015 Fox Tech Center,,NET 30,FOB???,SCC_4899,SCC_4899,14667,528,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2020-08-18
528,Southwest Metalsmiths,Southwest Metalsmiths,"5026 E Beverly Rd
",,Phoenix,AZ,85044,SCC_1408,2019-11-18,Southwest Metalsmiths,100776-004,,NET 30,FOB???,SCC_4899,SCC_4899,14506,529,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-12-02
529,CAPITOL ENGINEERING CO,CAPITAL ENGINEERING CO,742 E SOUTHERN PACIFIC DRIVE,,Phoenix,AZ,85034,SCC_2047,2021-09-08,CAPITOL ENGINEERING CO,,,NET 30,FOB???,SCC_4900,SCC_4900,14828,530,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-04
530,Capitol Engineering Co.,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_2571,2023-03-30,Capitol Engineering Co.,,,NET 30,FOB???,SCC_4900,SCC_4900,15356,531,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-04-11
531,Capitol Engineering Co.,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_2572,2023-03-30,Capitol Engineering Co.,6015,,NET 30,FOB???,SCC_4900,SCC_4900,15289,532,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2023-04-11
532,CAPITOL ENGINEERING CO,CAPITAL ENGINEERING CO,742 E SOUTHERN PACIFIC DRIVE,,Phoenix,AZ,85034,SCC_2084,2021-11-17,CAPITOL ENGINEERING CO,B-2717,,NET 30,FOB???,SCC_4900,SCC_4900,14892,533,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-04
533,CAPITOL ENGINEERING CO,CAPITAL ENGINEERING CO,742 E SOUTHERN PACIFIC DRIVE,,Phoenix,AZ,85034,SCC_1771,2020-12-17,CAPITOL ENGINEERING CO,B-2100,,NET 30,FOB???,SCC_4900,SCC_4900,,534,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-04
534,Capitol Engineering Co.,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_2127,2022-01-19,Capitol Engineering Co.,B-2896,,NET 30,FOB???,SCC_4900,SCC_4900,14936,535,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-04
535,Capitol Engineering Co.,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_2169,2022-04-11,Capitol Engineering Co.,B-3741,,NET 30,FOB???,SCC_4900,SCC_4900,15013,536,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-04
536,CAPITOL ENGINEERING CO,CAPITAL ENGINEERING CO,742 E SOUTHERN PACIFIC DRIVE,,Phoenix,AZ,85034,SCC_2159,2022-03-22,CAPITOL ENGINEERING CO,B-3521,,NET 30,FOB???,SCC_4900,SCC_4900,14895,537,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-04
537,Capitol Engineering Co.,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_2160,2022-03-24,Capitol Engineering Co.,B-3106,,NET 30,FOB???,SCC_4900,SCC_4900,14977,538,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-04
538,Capitol Engineering Co.,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_2300,2022-08-01,Capitol Engineering Co.,B-3629,,NET 30,FOB???,SCC_4900,SCC_4900,15096,539,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-08-10
539,Capitol Engineering Co.,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_2182,2022-04-26,Capitol Engineering Co.,B-3107,,NET 30,FOB???,SCC_4900,SCC_4900,15031,540,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-11
540,Capitol Engineering Co.,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_2183,2022-04-26,Capitol Engineering Co.,B-3107,,NET 30,FOB???,SCC_4900,SCC_4900,15030,541,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-04
541,Capitol Engineering Co.,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_2195,2022-05-13,Capitol Engineering Co.,B-3832,,NET 30,FOB???,SCC_4900,SCC_4900,15011,542,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-18
542,Capitol Engineering Co.,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_2192,2022-05-09,Capitol Engineering Co.,3631,,NET 30,FOB???,SCC_4900,SCC_4900,15044,543,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-18
543,CAPITOL ENGINEERING CO,CAPITAL ENGINEERING CO,"742 E SOUTHERN PACIFIC DRIVE
",,Phoenix,AZ,85034,SCC_1185,2019-01-21,CAPITOL ENGINEERING CO,A-7231 Jetti/M3,,DUE ON RECEI,FOB???,SCC_4900,SCC_4900,,544,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2019-01-28
544,CAPITOL ENGINEERING CO,CAPITAL ENGINEERING CO,742 E SOUTHERN PACIFIC DRIVE,,Phoenix,AZ,85034,SCC_1965,2021-06-16,CAPITOL ENGINEERING CO,B2133,,NET 30,FOB???,SCC_4900,SCC_4900,14761,545,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-04
545,CAPITOL ENGINEERING CO,CAPITAL ENGINEERING CO,742 E SOUTHERN PACIFIC DRIVE,,Phoenix,AZ,85034,SCC_1922,2021-04-27,CAPITOL ENGINEERING CO,BALL MILL FEED WATER THRU COAT,,NET 30,FOB???,SCC_4900,SCC_4900,,546,Y,2023-04-13 13:30:26.237,SCC_Order.csv,2022-05-04
