Error,,ItemNo,PartNo,Qty1,Price1,JobNo,JobNotes,QuoteNo,Status,Name,QuoteDet_ID,LookupValForOpp,WorkCode,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
INVALID_FIELD:Foreign key external ID: dcs_12390 not found for field E2_Quote_Key__c in entity Opportunity:--,10514,3,SET UP,1.0,100.0,,,12210,EXP,,DCS_10514,DCS_12210,POWDER,10504,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12390 not found for field E2_Quote_Key__c in entity Opportunity:--,10515,1,72''X30''X24'' TABLE W/TOP,1.0,175.0,,,12211,EXP,Blast & Coat,DCS_10515,DCS_12211,DUMMY,10505,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12390 not found for field E2_Quote_Key__c in entity Opportunity:--,10516,2,EPA,1.0,8.75,,,12211,EXP,,DCS_10516,DCS_12211,DUMMY,10506,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12390 not found for field E2_Quote_Key__c in entity Opportunity:--,10517,1,TABLE BASE 30''X3''DIA,4.0,30.0,49392-01,,12212,WON,Blast & Coat,DCS_10517,DCS_12212,POWDER,10507,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12390 not found for field E2_Quote_Key__c in entity Opportunity:--,10518,2,EPA,1.0,6.0,49392-02,,12212,WON,,DCS_10518,DCS_12212,POWDER,10508,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12398 not found for field E2_Quote_Key__c in entity Opportunity:--,10550,5,EPA,1.0,126.25,53527-02,,12221,WON,,DCS_10550,DCS_12221,POWDER,10540,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12398 not found for field E2_Quote_Key__c in entity Opportunity:--,10551,6,RAL 9010 AKZO,30.0,0.0,53527-03,,12221,WON,Akzo Nobel RAL 9010 Pure White JA029QF TGIC Polyester 55 Pound Box,DCS_10551,DCS_12221,POWDER,10541,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12398 not found for field E2_Quote_Key__c in entity Opportunity:--,10552,1,JIB 3--20',1.0,1125.0,53477-01,,12222,WON,Sandblast and Topcoat,DCS_10552,DCS_12222,POWDER,10542,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12400 not found for field E2_Quote_Key__c in entity Opportunity:--,10557,6,EPA,1.0,219.0,53158-02,,12222,WON,,DCS_10557,DCS_12222,POWDER,10547,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12400 not found for field E2_Quote_Key__c in entity Opportunity:--,10558,7,RAL 9010 AKZO,90.0,0.0,53477-02,,12222,WON,Akzo Nobel RAL 9010 Pure White JA029QF TGIC Polyester 55 Pound Box,DCS_10558,DCS_12222,POWDER,10548,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12400 not found for field E2_Quote_Key__c in entity Opportunity:--,10559,1,ALUMINUM SQ TUBE 1''SQX24'',50.0,3.5,49272-01,,12223,WON,SP-1 Clean & Coat,DCS_10559,DCS_12223,POWDER,10549,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12400 not found for field E2_Quote_Key__c in entity Opportunity:--,10560,2,EPA,1.0,0.0,49272-02,,12223,WON,5% of total invoice,DCS_10560,DCS_12223,POWDER,10550,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12401 not found for field E2_Quote_Key__c in entity Opportunity:--,10561,3,CUSTOM WHITE IV PW AXALTA,1.0,0.0,49272-03,,12223,WON,"Axalta Custom White IV PW PFW746S29 Special Order 
INVALID_FIELD:Foreign key external ID: dcs_12401 not found for field E2_Quote_Key__c in entity Opportunity:--,Premium Weathering 2604 Comp",DCS_10561,DCS_12223,POWDER,10551,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12401 not found for field E2_Quote_Key__c in entity Opportunity:--,10562,1,BANQUETTES 106X48,7.0,285.0,49294-01,,12224,WON,Blast & Prime & Coat,DCS_10562,DCS_12224,POWDER,10552,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12401 not found for field E2_Quote_Key__c in entity Opportunity:--,10563,2,EPA,1.0,99.94,49294-02,,12224,WON,,DCS_10563,DCS_12224,POWDER,10553,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12402 not found for field E2_Quote_Key__c in entity Opportunity:--,10564,3,BK11,35.0,0.0,49294-03,,12224,WON,Cardinal BK11 Epoxy Flat Black 50 Pound Box,DCS_10564,DCS_12224,POWDER,10554,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12402 not found for field E2_Quote_Key__c in entity Opportunity:--,10565,4,BK120 AKZO,35.0,0.0,49294-04,,12224,WON,Akzo Nobel Low Gloss BK120 Black TGIC PN251QF 55 Pound Box,DCS_10565,DCS_12224,POWDER,10555,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12402 not found for field E2_Quote_Key__c in entity Opportunity:--,10566,1,FASCIA 6'X9''X18''X2'',16.0,85.0,49410-01,,12225,WON,"Primer, Midcoat, and Topcoat",DCS_10566,DCS_12225,POWDER,10556,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12402 not found for field E2_Quote_Key__c in entity Opportunity:--,10567,2,PRO-CRYL 1GL SHERWIN,2.0,47.3,49410-02,,12225,WON,"Sherwin Williams Water Based Primer Acrylic.  Good for Galvanized or rust area
INVALID_FIELD:Foreign key external ID: dcs_12402 not found for field E2_Quote_Key__c in entity Opportunity:--,",DCS_10567,DCS_12225,POWDER,10557,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
STRING_TOO_LONG:Job Notes: data value too large: Description: Transparent medium gold  High gloss  85+ Gloss Units  Top Coat Information:  Top coats are transparent colors. The color of the substrate under a top coat will affect the finished appearance. To simulate these colors  a silver metallic or &quot;chrome like&quot; base coat must be used. For the brightest finish use USS 4482 Super Chrome as a base coat. (max length=255):Job_Notes__c --,10607,10,87X1.7 STEEL,2.0,15.0,,,12232,EXP,Blast & Coat,DCS_10607,DCS_12232,POWDER,10597,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12420 not found for field E2_Quote_Key__c in entity Opportunity:--,10653,4,MACROPOXY 646 FC SHERWIN,3.0,0.0,,,12242,EXP,"Sherwin Williams Macropoxy 646 Fast Cure Polyamide Epoxy Two Gallon kit. 
INVALID_FIELD:Foreign key external ID: dcs_12420 not found for field E2_Quote_Key__c in entity Opportunity:--,Part ",DCS_10653,DCS_12242,POWDER,10643,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12446 not found for field E2_Quote_Key__c in entity Opportunity:--,10752,7,EPA,17.0,0.0,51338-05,,12268,WON,,DCS_10752,DCS_12268,DUMMY,10742,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12446 not found for field E2_Quote_Key__c in entity Opportunity:--,10753,1,ASU LOGO,1.0,35.0,,,12269,EXP,Blast & Coat,DCS_10753,DCS_12269,POWDER,10743,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12446 not found for field E2_Quote_Key__c in entity Opportunity:--,10754,2,LETTERS 12''X12'',8.0,10.0,,,12269,EXP,Blast & Coat,DCS_10754,DCS_12269,POWDER,10744,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12446 not found for field E2_Quote_Key__c in entity Opportunity:--,10755,3,EPA,1.0,5.75,,,12269,EXP,,DCS_10755,DCS_12269,POWDER,10745,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12447 not found for field E2_Quote_Key__c in entity Opportunity:--,10756,4,MATTE BLACK AKZO,5.0,0.0,,,12269,EXP,Akzo Nobel Matte Black PN231QF 20% Gloss 55 Pound Box.,DCS_10756,DCS_12269,POWDER,10746,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12447 not found for field E2_Quote_Key__c in entity Opportunity:--,10757,1,LEGS 68''X3''X1-3/4'',4.0,25.0,,,12270,EXP,Mask & Coat,DCS_10757,DCS_12270,POWDER,10747,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12447 not found for field E2_Quote_Key__c in entity Opportunity:--,10758,2,HI-SOLIDS POLY SG SHERWIN,1.0,100.0,,,12270,EXP,"Sherwin Williams Hi-Solids Polyurethane Semi-Gloss 
INVALID_FIELD:Foreign key external ID: dcs_12447 not found for field E2_Quote_Key__c in entity Opportunity:--,Part S B65-350  
STRING_TOO_LONG:Job Notes: data value too large: Description: Transparent medium gold  High gloss  85+ Gloss Units  Top Coat Information:  Top coats are transparent colors. The color of the substrate under a top coat will affect the finished appearance. To simulate these colors  a silver metallic or &quot;chrome like&quot; base coat must be used. For the brightest finish use USS 4482 Super Chrome as a base coat. (max length=255):Job_Notes__c --,10762,3,COFFEE TABLE LG REFINISH,1.0,60.0,49913-02,,12271,WON,"Coffee Table Refinish - Blast, Powder Prime, and Standard Powder Top Coat",DCS_10762,DCS_12271,DUMMY,10752,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12460 not found for field E2_Quote_Key__c in entity Opportunity:--,10799,3,PRIMER GRAY II AXALTA,110.0,0.0,49737-03,,12279,WON,Axalta Primer Gray II Epoxy EFH624P6 55 Pound Box,DCS_10799,DCS_12279,DUMMY,10789,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12460 not found for field E2_Quote_Key__c in entity Opportunity:--,10800,4,GR21,110.0,0.0,49737-04,,12279,WON,Cardinal GR21 RAL 7042 Polyurethane 50 Pound Box,DCS_10800,DCS_12279,DUMMY,10790,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12479 not found for field E2_Quote_Key__c in entity Opportunity:--,10878,4,EPA,1.0,28.98,,,12302,EXP,,DCS_10879,DCS_12302,DUMMY,10864,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12479 not found for field E2_Quote_Key__c in entity Opportunity:--,10879,3,RAIL 20'X3''X1'',7.0,46.0,,,12302,EXP,Blast & Coat,DCS_10878,DCS_12302,DUMMY,10863,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12479 not found for field E2_Quote_Key__c in entity Opportunity:--,10880,2,EPA,1.0,50.0,,,12303,EXP,,DCS_10881,DCS_12303,DUMMY,10866,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12486 not found for field E2_Quote_Key__c in entity Opportunity:--,10913,2,PANEL 12'X6',1.0,63.0,,,12312,EXP,Blast & Coat,DCS_10913,DCS_12312,DUMMY,10898,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12486 not found for field E2_Quote_Key__c in entity Opportunity:--,10914,3,GATE 4'X6',1.0,72.0,,,12312,EXP,Blast & Coat,DCS_10914,DCS_12312,DUMMY,10899,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12486 not found for field E2_Quote_Key__c in entity Opportunity:--,10915,4,EPA,1.0,313.89,,,12312,EXP,,DCS_10915,DCS_12312,DUMMY,10900,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12486 not found for field E2_Quote_Key__c in entity Opportunity:--,10916,5,RAL 8025 AXALTA,300.0,0.0,,,12312,EXP,Axalta RAL 8025 Pale Brown Polyester HFJR06S8. 25 Pound Boxes. PMS 4705,DCS_10916,DCS_12312,DUMMY,10901,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12486 not found for field E2_Quote_Key__c in entity Opportunity:--,10917,1,SILL 3''X1''X38'',60.0,3.0,,,12313,EXP,,DCS_10917,DCS_12313,DUMMY,10902,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12486 not found for field E2_Quote_Key__c in entity Opportunity:--,10918,2,SILL 3''X1''X48'',60.0,4.0,,,12313,EXP,Prep and Topcoat,DCS_10918,DCS_12313,DUMMY,10903,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12487 not found for field E2_Quote_Key__c in entity Opportunity:--,10919,3,SILL 3''X1''X75'',60.0,6.0,,,12313,EXP,Prep and Topcoat,DCS_10919,DCS_12313,DUMMY,10904,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12487 not found for field E2_Quote_Key__c in entity Opportunity:--,10920,4,SILL 3''X38'',60.0,3.0,,,12313,EXP,Prep and Topcoat,DCS_10920,DCS_12313,DUMMY,10905,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12487 not found for field E2_Quote_Key__c in entity Opportunity:--,10921,5,SILL 3''X48'',60.0,4.0,,,12313,EXP,Prep and Topcoat,DCS_10921,DCS_12313,DUMMY,10906,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12487 not found for field E2_Quote_Key__c in entity Opportunity:--,10922,6,SILL 3''X75'',60.0,6.0,,,12313,EXP,Prep and Topcoat,DCS_10922,DCS_12313,DUMMY,10907,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12498 not found for field E2_Quote_Key__c in entity Opportunity:--,10959,2,A-TOWER 91''X92''X139'',1.0,1500.0,,,12321,EXP,"Blast, Primer and Topcoat",DCS_10959,DCS_12321,LIQUID,10944,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12498 not found for field E2_Quote_Key__c in entity Opportunity:--,10960,3,EPA,1.0,50.0,,,12321,EXP,,DCS_10960,DCS_12321,LIQUID,10945,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12498 not found for field E2_Quote_Key__c in entity Opportunity:--,10961,4,PRIMER GRAY II AXALTA,8.0,0.0,,,12321,EXP,Axalta Primer Gray II Epoxy EFH624P6 55 Pound Box,DCS_10961,DCS_12321,LIQUID,10946,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12499 not found for field E2_Quote_Key__c in entity Opportunity:--,10962,5,CUSTOM WHITE IV PW AXALTA,8.0,0.0,,,12321,EXP,"Axalta Custom White IV PW PFW746S29 Special Order 
INVALID_FIELD:Foreign key external ID: dcs_12499 not found for field E2_Quote_Key__c in entity Opportunity:--,Premium Weathering 2604 Comp",DCS_10962,DCS_12321,LIQUID,10947,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12499 not found for field E2_Quote_Key__c in entity Opportunity:--,10963,1,IRON PANELS 12'X70'',106.0,48.0,,,12322,EXP,Blast & Coat,DCS_10963,DCS_12322,DUMMY,10948,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12499 not found for field E2_Quote_Key__c in entity Opportunity:--,10964,2,POST 8'-6''X2''SQ.,108.0,13.0,,,12322,EXP,Blast & Coat,DCS_10964,DCS_12322,DUMMY,10949,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
STRING_TOO_LONG:Job Notes: data value too large: Description: Transparent medium gold  High gloss  85+ Gloss Units  Top Coat Information:  Top coats are transparent colors. The color of the substrate under a top coat will affect the finished appearance. To simulate these colors  a silver metallic or &quot;chrome like&quot; base coat must be used. For the brightest finish use USS 4482 Super Chrome as a base coat. (max length=255):Job_Notes__c --,10981,11,BG01,40.0,0.0,50706-11,,12324,WON,"Cardinal BG01 TGIC Polyester Almond 50 Pound Box
INVALID_FIELD:Foreign key external ID: dcs_12506 not found for field E2_Quote_Key__c in entity Opportunity:--,10993,5,IRON ROLL GATE 25'X8',1.0,300.0,,,12327,EXP,Blast & Coat,DCS_10993,DCS_12327,DUMMY,10978,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12506 not found for field E2_Quote_Key__c in entity Opportunity:--,10994,6,GATE 8'X3',1.0,100.0,,,12327,EXP,Blast & Coat,DCS_10994,DCS_12327,DUMMY,10979,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12506 not found for field E2_Quote_Key__c in entity Opportunity:--,10995,7,EPA,1.0,84.61,,,12327,EXP,,DCS_10995,DCS_12327,DUMMY,10980,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12506 not found for field E2_Quote_Key__c in entity Opportunity:--,10996,1,FENCE W/ WIRE MESH 10'X8'X2'',30.0,220.0,,,12328,EXP,Sandblast and Topcoat,DCS_10996,DCS_12328,DUMMY,10981,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12506 not found for field E2_Quote_Key__c in entity Opportunity:--,10997,2,FENCE W/ POST 12'X3'X2'',1.0,160.0,,,12328,EXP,Sandblast and Topcoat,DCS_10997,DCS_12328,DUMMY,10982,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12506 not found for field E2_Quote_Key__c in entity Opportunity:--,10998,3,EPA,1.0,338.0,,,12328,EXP,,DCS_10998,DCS_12328,DUMMY,10983,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12507 not found for field E2_Quote_Key__c in entity Opportunity:--,10999,4,RAIL BLACK AXALTA,140.0,0.0,,,12328,EXP,Axalta Rail Black HFB603S5 Polyester 55 Pound Box,DCS_10999,DCS_12328,DUMMY,10984,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12507 not found for field E2_Quote_Key__c in entity Opportunity:--,11000,1,PUMP COLUMN 20''X4' INSIDE/OUT,1.0,300.0,,,12329,EXP,"Pump Column Pipe 20''x4' Inside and Outside Only Series 22, Blast and Coat",DCS_11000,DCS_12329,LIQUID,10985,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12507 not found for field E2_Quote_Key__c in entity Opportunity:--,11001,2,PUMP COLUMN 20''X6' INSIDE/OUT,1.0,400.0,,,12329,EXP,"Pump Column Pipe 20''x6' Inside and Outside Only Series 22, Blast and Coat",DCS_11001,DCS_12329,LIQUID,10986,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12507 not found for field E2_Quote_Key__c in entity Opportunity:--,11002,3,PUMP BOWL 20'' OUT,2.0,145.0,,,12329,EXP,"Pump Bowl 20'' Outside Only Series 22, Blast and Coat",DCS_11002,DCS_12329,LIQUID,10987,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12507 not found for field E2_Quote_Key__c in entity Opportunity:--,11003,4,PUMP BELL 20'' INSIDE/OUT,1.0,145.0,,,12329,EXP,"Pump Bell Inside and Outside Only Series 22, Blast and Coat",DCS_11003,DCS_12329,LIQUID,10988,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12507 not found for field E2_Quote_Key__c in entity Opportunity:--,11004,5,PUMP DISCHARGE HEAD 20'' URE,1.0,500.0,,,12329,EXP,"Pump Discharge Head Inside and Outside Only Series 22, Blast and Coat with Stock",DCS_11004,DCS_12329,LIQUID,10989,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12507 not found for field E2_Quote_Key__c in entity Opportunity:--,11005,6,EPA,1.0,81.75,,,12329,EXP,,DCS_11005,DCS_12329,LIQUID,10990,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12518 not found for field E2_Quote_Key__c in entity Opportunity:--,11041,1,FLAT SHEET 120X48 (18GA.),260.0,260.0,,,12346,EXP,Blast & Prime & Coat,DCS_11041,DCS_12346,POWDER,11026,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12518 not found for field E2_Quote_Key__c in entity Opportunity:--,11042,2,EPA,1.0,0.0,,,12346,EXP,,DCS_11042,DCS_12346,POWDER,11027,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12518 not found for field E2_Quote_Key__c in entity Opportunity:--,11043,1,DINING CHAIR LG REFINISH,6.0,65.0,,,12347,EXP,"Dining Chair Large Refinish - Blast, Powder Prime, and Standard Powder Top Coat",DCS_11043,DCS_12347,DUMMY,11028,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12518 not found for field E2_Quote_Key__c in entity Opportunity:--,11044,2,DINING TABLE W/TOP LG REFINISH,1.0,125.0,,,12347,EXP,"Dining Table w/Top Large Refinish - Blast, Powder Prime, and Standard Powder Top",DCS_11044,DCS_12347,DUMMY,11029,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12524 not found for field E2_Quote_Key__c in entity Opportunity:--,11060,4,END PLATE 48''X13'',2.0,22.0,50263-03,,12352,WON,Sandblast and Topocat,DCS_11060,DCS_12352,DUMMY,11045,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
INVALID_FIELD:Foreign key external ID: dcs_12524 not found for field E2_Quote_Key__c in entity Opportunity:--,11061,5,T&B PAN 34''X13'',2.0,18.0,50263-04,,12352,WON,Sandblast and Topocat,DCS_11061,DCS_12352,DUMMY,11046,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,,DESERT
